"gene_symbol","gene_id","chromosome","gene_entrez_id","gene_name"
"Ighv1-26",500730848,"12",629884,"immunoglobulin heavy variable 1-26"
"Ighv1-27",500730849,"12",780886,"immunoglobulin heavy variable V1-27"
"Ighv1-28",500730851,"12",668510,"immunoglobulin heavy variable 1-28"
"Ighv1-29",500730852,"12",780887,"immunoglobulin heavy variable V1-29"
"Ighv1-3",500730816,"12",780859,"immunoglobulin heavy variable V1-3"
"Ighv1-30",500730853,"12",668511,"immunoglobulin heavy variable 1-30"
"Ighv1-31",500730854,"12",629893,"immunoglobulin heavy variable 1-31"
"Ighv1-32",500730855,"12",780888,"immunoglobulin heavy variable V1-32"
"Ighv1-33",500730856,"12",641247,"immunoglobulin heavy variable 1-33"
"Ighv1-34",500730857,"12",628614,"immunoglobulin heavy variable 1-34"
"Ighv1-35",500730858,"12",668515,"immunoglobulin heavy variable 1-35"
"Ighv1-36",500730859,"12",629897,"immunoglobulin heavy variable 1-36"
"Ighv1-37",500730860,"12",668517,"immunoglobulin heavy variable 1-37"
"Ighv1-38",500730861,"12",780890,"immunoglobulin heavy variable V1-38"
"Ighv1-39",500730862,"12",780891,"immunoglobulin heavy variable 1-39"
"Ighv1-4",500730817,"12",432702,"immunoglobulin heavy variable 1-4"
"Ighv1-40",500730863,"12",780892,"immunoglobulin heavy variable V1-40"
"Ighv1-41",500730864,"12",629904,"immunoglobulin heavy variable 1-41"
"Ighv1-42",500730865,"12",629906,"immunoglobulin heavy variable V1-42"
"Ighv1-43",500730866,"12",629908,"immunoglobulin heavy variable V1-43"
"Ighv1-44",500730867,"12",668521,"immunoglobulin heavy variable V1-44"
"Ighv1-45",500730868,"12",780894,"immunoglobulin heavy variable V1-45"
"Ighv1-46",500730869,"12",668522,"immunoglobulin heavy variable V1-46"
"Ighv1-47",500730870,"12",629915,"immunoglobulin heavy variable 1-47"
"Ighv1-48",500730873,"12",780928,"immunoglobulin heavy variable V1-48"
"Ighv1-49",500730874,"12",629925,"immunoglobulin heavy variable 1-49"
"Ighv1-5",500730819,"12",668469,"immunoglobulin heavy variable V1-5"
"Ighv1-50",500730876,"12",780929,"immunoglobulin heavy variable 1-50"
"Ighv1-51",500730877,"12",780930,"immunoglobulin heavy variable V1-51"
"Ighv1-52",500730878,"12",382696,"immunoglobulin heavy variable 1-52"
"Ighv1-53",500730879,"12",780931,"immunoglobulin heavy variable 1-53"
"Ighv1-54",500730882,"12",211331,"immunoglobulin heavy variable V1-54"
"Ighv1-55",500730883,"12",780932,"immunoglobulin heavy variable 1-55"
"Ighv1-56",500730885,"12",382695,"immunoglobulin heavy variable 1-56"
"Ighv1-57",500730889,"12",780937,"immunoglobulin heavy variable V1-57"
"Ighv1-58",500730891,"12",780939,"immunoglobulin heavy variable 1-58"
"Ighv1-59",500730892,"12",432708,"immunoglobulin heavy variable V1-59"
"Ighv1-6",500730822,"12",780861,"immunoglobulin heavy variable V1-6"
"Ighv1-60",500730893,"12",780940,"immunoglobulin heavy variable V1-60"
"Ighv1-61",500730894,"12",674018,"immunoglobulin heavy variable V1-61"
"Ighv1-62",500730895,"12",668542,"immunoglobulin heavy variable V1-62"
"Ighv1-62-1",500730896,"12",668544,"immunoglobulin heavy variable 1-62-1"
"Ighv1-62-2",500730898,"12",238448,"immunoglobulin heavy variable 1-62-2"
"Ighv1-62-3",500730899,"12",668549,"immunoglobulin heavy variable 1-62-3"
"Ighv1-63",500730902,"12",780956,"immunoglobulin heavy variable V1-63"
"Ighv1-64",500730903,"12",380823,"immunoglobulin heavy variable 1-64"
"Ighv1-65",500730906,"12",780958,"immunoglobulin heavy variable V1-65"
"Ighv1-66",500730910,"12",380824,"immunoglobulin heavy variable 1-66"
"Ighv1-67",500730911,"12",435328,"immunoglobulin heavy variable V1-67"
"Ighv1-68",500730912,"12",780959,"immunoglobulin heavy variable V1-68"
"Ighv1-69",500730915,"12",619833,"immunoglobulin heavy variable 1-69"
"Ighv1-7",500730823,"12",668474,"immunoglobulin heavy variable V1-7"
"Ighv1-70",500730918,"12",638634,"immunoglobulin heavy variable 1-70"
"Ighv1-71",500730921,"12",619886,"immunoglobulin heavy variable 1-71"
"Ighv1-72",500730922,"12",619916,"immunoglobulin heavy variable 1-72"
"Ighv1-73",500730925,"12",668577,"immunoglobulin heavy variable 1-73"
"Ighv1-74",500730926,"12",100775173,"immunoglobulin heavy variable V1-74"
"Ighv1-75",500730930,"12",622728,"immunoglobulin heavy variable 1-75"
"Ighv1-76",500730932,"12",100775174,"immunoglobulin heavy variable 1-76"
"Ighv1-77",500730934,"12",619994,"immunoglobulin heavy variable 1-77"
"Ighv1-78",500730935,"12",213570,"immunoglobulin heavy variable 1-78"
"Ighv1-79",500730937,"12",435331,"immunoglobulin heavy variable 1-79"
"Ighv1-8",500730825,"12",780863,"immunoglobulin heavy variable V1-8"
"Ighv1-80",500730939,"12",668589,"immunoglobulin heavy variable 1-80"
"Ighv1-81",500730940,"12",668591,"immunoglobulin heavy variable 1-81"
"Ighv1-82",500730942,"12",100775175,"immunoglobulin heavy variable 1-82"
"Ighv1-83",500730943,"12",620140,"immunoglobulin heavy variable 1-83"
"Ighv1-84",500730944,"12",434609,"immunoglobulin heavy variable 1-84"
"Ighv1-85",500730946,"12",668597,"immunoglobulin heavy variable 1-85"
"Ighv1-86",500730947,"12",668599,"immunoglobulin heavy variable 1-86"
"Ighv1-9",500730827,"12",668478,"immunoglobulin heavy variable V1-9"
"Ighv10-1",500730815,"12",380808,"immunoglobulin heavy variable 10-1"
"Ighv10-2",500730818,"12",780860,"immunoglobulin heavy variable V10-2"
"Ighv10-3",500730821,"12",380809,"immunoglobulin heavy variable V10-3"
"Ighv10-4",500730824,"12",780862,"immunoglobulin heavy variable V10-4"
"Ighv11-1",500730775,"12",780804,"immunoglobulin heavy variable 11-1"
"Ighv11-2",500730779,"12",780818,"immunoglobulin heavy variable V11-2"
"Ighv12-1",500730784,"12",780823,"immunoglobulin heavy variable V12-1"
"Ighv12-2",500730786,"12",780824,"immunoglobulin heavy variable V12-2"
"Ighv12-3",500730805,"12",435321,"immunoglobulin heavy variable V12-3"
"Ighv13-1",500730796,"12",780828,"immunoglobulin heavy variable 13-1"
"Ighv13-2",500730804,"12",629842,"immunoglobulin heavy variable 13-2"
"Ighv14-1",500730772,"12",780801,"immunoglobulin heavy variable 14-1"
"Ighv14-2",500730776,"12",668421,"immunoglobulin heavy variable 14-2"
"Ighv14-3",500730780,"12",238418,"immunoglobulin heavy variable V14-3"
"Ighv14-4",500730790,"12",629826,"immunoglobulin heavy variable 14-4"
"Ighv15-1",500730789,"12",780827,"immunoglobulin heavy variable V15-1"
"Ighv15-2",500730826,"12",780864,"immunoglobulin heavy variable V15-2"
"Ighv16-1",500730781,"12",629812,"immunoglobulin heavy variable 16-1"
"Ighv2-1",500730736,"12",777684,"immunoglobulin heavy variable 2-1"
"Ighv2-2",500730738,"12",777686,"immunoglobulin heavy variable 2-2"
"Ighv2-3",500730742,"12",238412,"immunoglobulin heavy variable 2-3"
"Ighv2-4",500730747,"12",668389,"immunoglobulin heavy variable V2-4"
"Ighv2-5",500730751,"12",638605,"immunoglobulin heavy variable 2-5"
"Ighv2-6",500730754,"12",630486,"immunoglobulin heavy variable 2-6"
"Ighv2-6-8",500730759,"12",791090,"immunoglobulin heavy variable 2-6-8"
"Ighv2-7",500730761,"12",780793,"immunoglobulin heavy variable 2-7"
"Ighv2-8",500730767,"12",780797,"immunoglobulin heavy variable V2-8"
"Ighv2-9",500730768,"12",640046,"immunoglobulin heavy variable 2-9"
"Ighv2-9-1",500730757,"12",791089,"immunoglobulin heavy variable 2-9-1"
"Ighv3-1",500730774,"12",780803,"immunoglobulin heavy variable 3-1"
"Ighv3-2",500730778,"12",780817,"immunoglobulin heavy variable 3-2"
"Ighv3-3",500730791,"12",668438,"immunoglobulin heavy variable V3-3"
"Ighv3-4",500730793,"12",629833,"immunoglobulin heavy variable V3-4"
"Ighv3-5",500730794,"12",633457,"immunoglobulin heavy variable 3-5"
"Ighv3-6",500730797,"12",780829,"immunoglobulin heavy variable V3-6"
"Ighv3-7",500730799,"12",780830,"immunoglobulin heavy variable V3-7"
"Ighv3-8",500730801,"12",780831,"immunoglobulin heavy variable V3-8"
"Ighv4-1",500730773,"12",780802,"immunoglobulin heavy variable 4-1"
"Ighv4-2",500730777,"12",668423,"immunoglobulin heavy variable V4-2"
"Ighv5-1",500730735,"12",777683,"immunoglobulin heavy variable V5-1"
"Ighv5-10",500730750,"12",777783,"immunoglobulin heavy variable 5-10"
"Ighv5-11",500730752,"12",777784,"immunoglobulin heavy variable V5-11"
"Ighv5-12",500730753,"12",668395,"immunoglobulin heavy variable 5-12"
"Ighv5-12-4",500730756,"12",628098,"immunoglobulin heavy variable 5-12-4"
"Ighv5-13",500730758,"12",790900,"immunoglobulin heavy variable V5-13"
"Ighv5-15",500730763,"12",780792,"immunoglobulin heavy variable 5-15"
"Ighv5-16",500730764,"12",633568,"immunoglobulin heavy variable 5-16"
"Ighv5-17",500730765,"12",780794,"immunoglobulin heavy variable V5-17"
"Ighv5-18",500730766,"12",780796,"immunoglobulin heavy variable V5-18"
"Ighv5-19",500730769,"12",780798,"immunoglobulin heavy variable V5-19"
"Ighv5-2",500730737,"12",777685,"immunoglobulin heavy variable 5-2"
"Ighv5-21",500730800,"12",780832,"immunoglobulin heavy variable V5-21"
"Ighv5-3",500730739,"12",777687,"immunoglobulin heavy variable V5-3"
"Ighv5-4",500730740,"12",777688,"immunoglobulin heavy variable V5-4"
"Ighv5-5",500730743,"12",777779,"immunoglobulin heavy variable V5-5"
"Ighv5-6",500730744,"12",777780,"immunoglobulin heavy variable 5-6"
"Ighv5-7",500730746,"12",777781,"immunoglobulin heavy variable V5-7"
"Ighv5-8",500730748,"12",777782,"immunoglobulin heavy variable V5-8"
"Ighv5-9",500730749,"12",544896,"immunoglobulin heavy variable 5-9"
"Ighv5-9-1",500730755,"12",641178,"immunoglobulin heavy variable 5-9-1"
"Ighv6-1",500730741,"12",777689,"immunoglobulin heavy variable V6-1"
"Ighv6-2",500730782,"12",780822,"immunoglobulin heavy variable V6-2"
"Ighv6-3",500730807,"12",629845,"immunoglobulin heavy variable 6-3"
"Ighv6-4",500730808,"12",628398,"immunoglobulin heavy variable V6-4"
"Ighv6-5",500730809,"12",639510,"immunoglobulin heavy variable V6-5"
"Ighv6-6",500730810,"12",238427,"immunoglobulin heavy variable 6-6"
"Ighv6-7",500730811,"12",432701,"immunoglobulin heavy variable V6-7"
"Ighv7-1",500730770,"12",780799,"immunoglobulin heavy variable 7-1"
"Ighv7-2",500730771,"12",780800,"immunoglobulin heavy variable V7-2"
"Ighv7-3",500730788,"12",629822,"immunoglobulin heavy variable 7-3"
"Ighv7-4",500730792,"12",632654,"immunoglobulin heavy variable 7-4"
"Ighv8-1",500730802,"12",780833,"immunoglobulin heavy variable V8-1"
"Ighv8-10",500730904,"12",780957,"immunoglobulin heavy variable V8-10"
"Ighv8-11",500730908,"12",636462,"immunoglobulin heavy variable V8-11"
"Ighv8-12",500730916,"12",780960,"immunoglobulin heavy variable V8-12"
"Ighv8-13",500730923,"12",100775172,"immunoglobulin heavy variable 8-13"
"Ighv8-14",500730927,"12",668582,"immunoglobulin heavy variable 8-14"
"Ighv8-15",500730931,"12",100775176,"immunoglobulin heavy variable V8-15"
"Ighv8-16",500730933,"12",100775177,"immunoglobulin heavy variable V8-16"
"Ighv8-2",500730812,"12",629849,"immunoglobulin heavy variable V8-2"
"Ighv8-3",500730871,"12",780927,"immunoglobulin heavy variable V8-3"
"Ighv8-4",500730872,"12",629919,"immunoglobulin heavy variable V8-4"
"Ighv8-5",500730875,"12",640506,"immunoglobulin heavy variable V8-5"
"Ighv8-6",500730880,"12",629930,"immunoglobulin heavy variable V8-6"
"Ighv8-7",500730887,"12",780936,"immunoglobulin heavy variable V8-7"
"Ighv8-8",500730890,"12",780938,"immunoglobulin heavy variable 8-8"
"Ighv8-9",500730900,"12",432709,"immunoglobulin heavy variable V8-9"
"Ighv9-1",500730783,"12",195180,"immunoglobulin heavy variable 9-1"
"Ighv9-2",500730785,"12",629818,"immunoglobulin heavy variable V9-2"
"Ighv9-3",500730787,"12",780825,"immunoglobulin heavy variable V9-3"
"Ighv9-4",500730798,"12",636260,"immunoglobulin heavy variable 9-4"
"Igip",500740673,"18",109169,"IgA inducing protein"
"Igj",500711763,"5",16069,"immunoglobulin joining chain"
"Igk",500714226,"6",243469,"immunoglobulin kappa chain complex"
"Igkc",500714417,"6",16071,"immunoglobulin kappa constant"
"Igkj1",500714412,"6",110759,"immunoglobulin kappa joining 1"
"Igkj2",500714413,"6",110760,"immunoglobulin kappa joining 2"
"Igkj3",500714414,"6",110761,"immunoglobulin kappa joining 3"
"Igkj4",500714415,"6",110762,"immunoglobulin kappa joining 4"
"Igkj5",500714416,"6",110763,"immunoglobulin kappa joining 5"
"Igkv1-108",500714270,"6",628272,"immunoglobulin kappa variable 1-108"
"Igkv1-110",500714268,"6",381777,"immunoglobulin kappa variable 1-110"
"Igkv1-115",500714262,"6",628206,"immunoglobulin kappa variable 1-115"
"Igkv1-117",500714260,"6",16098,"immunoglobulin kappa variable 1-117"
"Igkv1-122",500714252,"6",434024,"immunoglobulin kappa chain variable 1-122"
"Igkv1-131",500714240,"6",628056,"immunoglobulin kappa variable 1-131"
"Igkv1-132",500714239,"6",243423,"immunoglobulin kappa variable 1-132"
"Igkv1-133",500714236,"6",628027,"immunoglobulin kappa variable 1-133"
"Igkv1-135",500714230,"6",243420,"immunoglobulin kappa variable 1-135"
"Igkv1-136",500714229,"6",692186,"immunoglobulin kappa chain variable 1-136"
"Igkv1-35",500714366,"6",620105,"immunoglobulin kappa variable 1-35"
"Igkv1-88",500714298,"6",692154,"immunoglobulin kappa chain variable 1-88"
"Igkv1-99",500714282,"6",434028,"immunoglobulin kappa variable 1-99"
"Igkv10-94",500714289,"6",667550,"immunoglobulin kappa variable 10-94"
"Igkv10-95",500714288,"6",434031,"immunoglobulin kappa variable 10-95"
"Igkv10-96",500714285,"6",692165,"immunoglobulin kappa variable 10-96"
"Igkv11-106",500714272,"6",628293,"immunoglobulin kappa variable 11-106"
"Igkv11-114",500714263,"6",692173,"immunoglobulin kappa chain variable"
"Igkv11-118",500714259,"6",692174,"immunoglobulin kappa chain variable 11-118"
"Igkv11-125",500714249,"6",243428,"immunoglobulin kappa variable 11-125"
"Igkv12-38",500714363,"6",620050,"immunoglobulin kappa chain variable 12-38"
"Igkv12-40",500714361,"6",435904,"immunoglobulin kappa chain variable 12-40"
"Igkv12-41",500714359,"6",619960,"immunoglobulin kappa chain variable 12-41"
"Igkv12-42",500714358,"6",677861,"immunoglobulin kappa chain variable 12-42"
"Igkv12-44",500714356,"6",545851,"immunoglobulin kappa variable 12-44"
"Igkv12-46",500714354,"6",692245,"immunoglobulin kappa variable 12-46"
"Igkv12-47",500714353,"6",434037,"immunoglobulin kappa variable 12-47"
"Igkv12-49",500714351,"6",619824,"immunoglobulin kappa chain variable 12-49"
"Igkv12-66",500714326,"6",692133,"immunoglobulin kappa chain variable 12-66"
"Igkv12-67",500714324,"6",628551,"immunoglobulin kappa chain variable 12-67"
"Igkv12-89",500714297,"6",384411,"immunoglobulin kappa chain variable 12-89"
"Igkv12-98",500714283,"6",435900,"immunoglobulin kappa variable 12-98"
"Igkv13-54-1",500714346,"6",692105,"immunoglobulin kappa chain variable 13-54-1"
"Igkv13-55-1",500714344,"6",692112,"immunoglobulin kappa chain variable 13-55-1"
"Igkv13-56-1",500714342,"6",692113,"immunoglobulin kappa chain variable 13-56-1"
"Igkv13-57-1",500714340,"6",692114,"immunoglobulin kappa chain variable 13-57-1"
"Igkv13-57-2",500714338,"6",724106,"immunoglobulin kappa variable 13-57-2"
"Igkv13-61-1",500714332,"6",692118,"immunoglobulin kappa chain variable 13-61-1"
"Igkv13-62-1",500714330,"6",692119,"immunoglobulin kappa chain variable 13-62-1"
"Igkv13-64",500714328,"6",628564,"immunoglobulin kappa chain variable 13-64"
"Igkv13-71-1",500714319,"6",692138,"immunoglobulin kappa chain variable 13-71-1"
"Igkv13-73-1",500714316,"6",692139,"immunoglobulin kappa chain variable 13-73-1"
"Igkv13-74-1",500714314,"6",692140,"immunoglobulin kappa chain variable 13-74-1"
"Igkv13-76",500714312,"6",692142,"immunoglobulin kappa chain variable 13-76"
"Igkv13-78-1",500714309,"6",628498,"immunoglobulin kappa variable 13-78-1"
"Igkv13-80-1",500714306,"6",692143,"immunoglobulin kappa chain variable 13-80-1"
"Igkv13-82",500714304,"6",692144,"immunoglobulin kappa chain variable 13-82"
"Igkv13-84",500714302,"6",692152,"immunoglobulin kappa chain variable 13-84"
"Igkv13-85",500714301,"6",434036,"immunoglobulin kappa chain variable 13-85"
"Igkv13-87",500714299,"6",692153,"immunoglobulin kappa variable 13-87"
"Igkv13-89-1",500714296,"6",692155,"immunoglobulin kappa chain variable 13-89-1"
"Igkv14-100",500714281,"6",243439,"immunoglobulin kappa chain variable 14-100"
"Igkv14-111",500714267,"6",545847,"immunoglobulin kappa variable 14-111"
"Igkv14-118-1",500714257,"6",692175,"immunoglobulin kappa chain variable 14-118-1"
"Igkv14-118-2",500714256,"6",692176,"immunoglobulin kappa chain variable 14-118-2"
"Igkv14-126",500714248,"6",628127,"immunoglobulin kappa variable 14-126"
"Igkv14-126-1",500714246,"6",692180,"immunoglobulin kappa chain variable 14-126-1"
"Igkv14-130",500714242,"6",628072,"immunoglobulin kappa variable 14-130"
"Igkv14-134-1",500714233,"6",692185,"immunoglobulin kappa chain variable 14-134-1"
"Igkv15-101",500714280,"6",692168,"immunoglobulin kappa chain variable 15-101"
"Igkv15-101-1",500714279,"6",692167,"immunoglobulin kappa chain variable 15-101-1"
"Igkv15-102",500714277,"6",692171,"immunoglobulin kappa chain variable 15-102"
"Igkv15-103",500714276,"6",692169,"immunoglobulin kappa chain variable 15-103"
"Igkv15-97",500714284,"6",692166,"immunoglobulin kappa chain variable 15-97"
"Igkv16-104",500714275,"6",381778,"immunoglobulin kappa variable 16-104"
"Igkv17-121",500714253,"6",667435,"immunoglobulin kappa variable 17-121"
"Igkv17-127",500714245,"6",243433,"immunoglobulin kappa variable 17-127"
"Igkv17-134",500714235,"6",692184,"immunoglobulin kappa chain variable 17-134"
"Igkv18-36",500714365,"6",620088,"immunoglobulin kappa chain variable 18-36"
"Igkv19-93",500714292,"6",692161,"immunoglobulin kappa chain variable 19-93"
"Igkv2-105",500714273,"6",692170,"immunoglobulin kappa chain variable 2-105"
"Igkv2-107",500714271,"6",628283,"immunoglobulin kappa variable 2-107"
"Igkv2-109",500714269,"6",628268,"immunoglobulin kappa variable 2-109"
"Igkv2-112",500714266,"6",381776,"immunoglobulin kappa variable 2-112"
"Igkv2-113",500714264,"6",692172,"immunoglobulin kappa chain variable 2-113"
"Igkv2-116",500714261,"6",434026,"immunoglobulin kappa variable 2-116"
"Igkv2-137",500714227,"6",692187,"immunoglobulin kappa chain variable 2-137"
"Igkv2-93-1",500714290,"6",692162,"immunoglobulin kappa chain variable 2-93-1"
"Igkv2-95-1",500714287,"6",692163,"immunoglobulin kappa chain variable"
"Igkv2-95-2",500714286,"6",692164,"immunoglobulin kappa variable 2-95-2"
"Igkv20-101-2",500714278,"6",724035,"immunoglobulin kappa chain variable 20-101-2"
"Igkv3-1",500714411,"6",108004,"immunoglobulin kappa variable 3-1"
"Igkv3-10",500714402,"6",667924,"immunoglobulin kappa variable 3-10"
"Igkv3-11",500714401,"6",667917,"immunoglobulin kappa variable 3-11"
"Igkv3-12",500714400,"6",667914,"immunoglobulin kappa variable 3-12"
"Igkv3-12-1",500714399,"6",667908,"immunoglobulin kappa chain variable 3-12-1"
"Igkv3-2",500714410,"6",626583,"immunoglobulin kappa variable 3-2"
"Igkv3-3",500714409,"6",667946,"immunoglobulin kappa variable 3-3"
"Igkv3-4",500714408,"6",626347,"immunoglobulin kappa variable 3-4"
"Igkv3-5",500714407,"6",667940,"immunoglobulin kappa chain variable 3-5"
"Igkv3-6",500714406,"6",667936,"immunoglobulin kappa variable 3-6"
"Igkv3-7",500714405,"6",108005,"immunoglobulin kappa variable 3-7"
"Igkv3-8",500714404,"6",108010,"immunoglobulin kappa variable 3-8"
